Time,acc_x,acc_y,acc_x,fx,fy,fz
11.4913,-0.00193786,0.0263064,-0.0203132,0.504886,0.80413,-1.33345
11.492,-0.000801875,0.0263064,-0.0199211,-0.105526,0.193593,-1.48617
11.4927,-0.000400937,0.027443,-0.0179603,-0.105526,0.0410366,-1.79115
11.4933,-0.000801875,0.0282076,-0.016078,0.0471078,0.193593,-1.63889
11.494,-0.00193786,0.0278356,-0.0152937,0.0471078,0.193593,-1.79115
11.4947,-0.0023388,0.027071,-0.016078,0.0471078,0.651574,-1.48617
11.4953,-0.00273974,0.027071,-0.016078,-0.105526,0.193593,-1.48617
11.496,-0.00387573,0.0278356,-0.0152937,0.0471078,-0.264075,-1.63889
11.4967,-0.00347479,0.027443,-0.0141957,0.352252,0.193593,-1.79115
11.4973,-0.00273974,0.027443,-0.0141957,-0.105526,0.193593,-2.09659
11.498,-0.00387573,0.027071,-0.0138036,-0.105526,-0.111519,-1.94387
11.4987,-0.00501172,0.0263064,-0.0126271,-0.258036,-0.111519,-1.94387
11.4993,-0.00541265,0.0259138,-0.012235,-0.258036,0.346149,-1.94387
11.5,-0.00614771,0.0251492,-0.0119213,0.0471078,0.651574,-1.79115
11.5007,-0.00614771,0.0244053,-0.0107448,0.0471078,0.498705,-1.94387
11.5013,-0.00728369,0.023248,-0.00847038,0.199742,0.80413,-1.79115
11.502,-0.00841968,0.0213469,-0.00768609,0.0471078,0.498705,-1.79115
11.5027,-0.00808557,0.0198176,-0.00729394,0.0471078,0.498705,-1.94387
11.5033,-0.00808557,0.0186811,-0.00541163,0.199742,0.651574,-1.94387
11.504,-0.00882062,0.0175238,-0.00423519,0.0471078,0.346149,-1.79115
11.5047,-0.00808557,0.0159946,-0.00274503,0.352252,0.346149,-1.63889
11.5053,-0.00728369,0.0140935,-0.000862724,0.0471078,0.193593,-1.48617
11.506,-0.00768463,0.0125643,-0.000470577,-0.410671,0.0410366,-1.48617
11.5067,-0.00768463,0.0106631,0.000705865,-0.105526,-0.111519,-1.48617
11.5073,-0.00694958,0.00913389,0.00258817,0.0471078,0.346149,-1.79115
11.508,-0.00614771,0.00760469,0.00258817,0.0471078,0.651574,-1.63889
11.5087,-0.00574677,0.00570351,0.00298032,-0.105526,0.346149,-1.79115
11.5093,-0.00541265,0.00456694,0.00454891,-0.563305,0.0410366,-1.94387
11.51,-0.00574677,0.00340971,0.00525477,-0.258036,0.193593,-1.63889
11.5107,-0.00541265,0.00188051,0.00603907,0.352252,0.498705,-1.48617
11.5113,-0.00501172,-2.06649E-05,0.00792138,0.352252,0.498705,-1.33345
11.512,-0.00574677,-0.00192184,0.00909782,-0.105526,0.193593,-1.63889
11.5127,-0.00614771,-0.00307907,0.00948997,-0.410671,-0.111519,-2.09659
11.5133,-0.00614771,-0.00382301,0.0102743,0.199742,0.651574,-1.79115
11.514,-0.00654864,-0.00458761,0.010588,0.504886,0.80413,-1.79115
11.5147,-0.00694958,-0.00650945,0.010588,0.352252,0.193593,-1.94387
11.5153,-0.00728369,-0.00841062,0.010588,0.0471078,0.193593,-1.63889
11.516,-0.00768463,-0.00878259,0.0113723,-0.105526,0.498705,-1.79115
11.5167,-0.00808557,-0.00993982,0.0117644,0.352252,0.498705,-1.48617
11.5173,-0.00808557,-0.0110764,0.0113723,0.352252,0.498705,-1.48617
11.518,-0.00808557,-0.0122336,0.0109801,-0.258036,0.193593,-1.63889
11.5187,-0.00728369,-0.0126056,0.0117644,-0.410671,-0.111519,-1.63889
11.5193,-0.00694958,-0.0126056,0.0125487,0.0471078,0.0410366,-1.79115
11.52,-0.00694958,-0.0122336,0.0125487,0.199742,0.346149,-1.63889
11.5207,-0.00654864,-0.0126056,0.0129409,-0.105526,0.0410366,-1.94387
11.5213,-0.00694958,-0.0137422,0.0136467,0.199742,0.193593,-1.79115
11.522,-0.00654864,-0.0133702,0.0136467,0.199742,0.0410366,-1.94387
11.5227,-0.00614771,-0.0129982,0.0132546,-0.105526,-0.111519,-1.94387
11.5233,-0.00654864,-0.0141348,0.0132546,0.199742,0.0410366,-1.33345
11.524,-0.00728369,-0.0148994,0.0132546,0.0471078,0.193593,-1.33345
11.5247,-0.00728369,-0.0148994,0.0125487,-0.258036,0.498705,-1.33345
11.5253,-0.00654864,-0.0145068,0.0129409,0.199742,0.498705,-1.33345
11.526,-0.00654864,-0.0141348,0.0136467,0.199742,0.193593,-1.63889
11.5267,-0.00614771,-0.0137422,0.0140389,-0.105526,0.0410366,-1.79115
11.5273,-0.00541265,-0.0133702,0.014431,-0.410671,-0.111519,-2.24885
11.528,-0.00501172,-0.0126056,0.0136467,0.0471078,0.0410366,-1.94387
11.5287,-0.00461078,-0.0126056,0.0129409,0.352252,0.346149,-1.48617
11.5293,-0.00387573,-0.0122336,0.0125487,0.0471078,0.498705,-1.79115
11.53,-0.00347479,-0.011469,0.0121566,0.0471078,0.193593,-1.94387
11.5307,-0.00347479,-0.011469,0.0121566,-0.105526,-0.416632,-2.09659
11.5313,-0.00387573,-0.011469,0.0117644,-0.105526,0.0410366,-2.24885
11.532,-0.00347479,-0.0110764,0.010588,0.0471078,0.346149,-1.94387
11.5327,-0.00307385,-0.0107044,0.0102743,-0.105526,0.0410366,-1.48617
11.5333,-0.00347479,-0.00993982,0.00988211,-0.105526,-0.111519,-1.63889
11.534,-0.00427666,-0.0103118,0.00909782,0.0471078,0.0410366,-1.94387
11.5347,-0.00387573,-0.0107044,0.00831352,0.199742,0.0410366,-1.94387
11.5353,-0.00307385,-0.00993982,0.00792138,0.352252,0.0410366,-1.79115
11.536,-0.0023388,-0.00917522,0.00831352,0.352252,0.193593,-1.48617
11.5367,-0.00307385,-0.00954719,0.00870567,-0.105526,0.193593,-1.48617
11.5373,-0.00501172,-0.0110764,0.00792138,-0.410671,0.193593,-2.09659
11.538,-0.00501172,-0.011841,0.00870567,0.199742,0.193593,-2.24885
11.5387,-0.00501172,-0.011841,0.00831352,0.199742,0.0410366,-2.24885
11.5393,-0.00614771,-0.011841,0.00752923,-0.258036,-0.264075,-2.24885
11.54,-0.00574677,-0.0122336,0.00752923,-0.105526,-0.111519,-1.94387
11.5407,-0.00541265,-0.0122336,0.00752923,0.0471078,0.346149,-1.79115
11.5413,-0.00501172,-0.011841,0.00721551,0.0471078,0.346149,-1.94387
11.542,-0.00461078,-0.0133702,0.00603907,0.352252,-0.264075,-2.40157
11.5427,-0.00427666,-0.0148994,0.00525477,0.504886,-0.416632,-2.24885
11.5433,-0.00427666,-0.0148994,0.00454891,0.657396,0.193593,-1.48617
11.544,-0.00427666,-0.015664,0.00376461,0.352252,0.193593,-1.79115
11.5447,-0.00387573,-0.0168006,0.00219603,-0.105526,-0.111519,-2.40157
11.5453,-0.00347479,-0.0179371,0.00149016,0.0471078,0.193593,-2.24885
11.546,-0.0023388,-0.0187017,0.00149016,0.0471078,0.498705,-1.94387
11.5467,-0.00160375,-0.0187017,0.00109801,0.199742,0.498705,-1.48617
11.5473,-0.00160375,-0.0187017,-0.000862724,0.199742,0.346149,-1.79115
11.548,-0.00160375,-0.0183298,-0.00235288,0.0471078,0.193593,-2.09659
11.5487,-0.00120281,-0.0187017,-0.00384304,0.352252,0.346149,-1.94387
11.5493,-0.000801875,-0.0183298,-0.00462734,0.199742,0.0410366,-2.09659
11.55,-0.00120281,-0.0171932,-0.00462734,0.352252,-0.111519,-1.79115
11.5507,-0.00120281,-0.0168006,-0.00501949,0.504886,0.346149,-1.63889
11.5513,-0.00193786,-0.0179371,-0.00580378,0.352252,0.346149,-1.94387
11.552,-0.00273974,-0.0179371,-0.00619593,0.352252,0.346149,-2.09659
11.5527,-0.00193786,-0.0168006,-0.00619593,0.352252,-0.111519,-2.24885
11.5533,-0.00193786,-0.0179371,-0.00580378,0.81003,-0.416632,-2.40157
11.554,-0.00273974,-0.0190944,-0.00580378,0.962665,-0.111519,-2.40157
11.5547,-0.0023388,-0.0190944,-0.00580378,0.352252,-0.111519,-2.24885
11.5553,-0.00273974,-0.0190944,-0.00580378,0.199742,-0.111519,-2.24885
11.556,-0.00347479,-0.019859,-0.00619593,0.199742,0.193593,-2.40157
11.5567,-0.00347479,-0.0202309,-0.00541163,-0.105526,0.0410366,-2.09659
11.5573,-0.00307385,-0.019859,-0.00423519,0.199742,-0.111519,-1.94387
11.558,-0.0023388,-0.0187017,-0.00313718,0.657396,-0.111519,-2.24885
11.5587,-0.0023388,-0.0187017,-0.00313718,0.199742,0.193593,-2.09659
11.5593,-0.00273974,-0.019859,-0.00384304,0.199742,0.193593,-2.09659
11.56,-0.0023388,-0.019859,-0.00423519,0.352252,0.0410366,-2.24885
11.5607,-0.00160375,-0.0187017,-0.00352933,0.657396,0.346149,-1.94387
11.5613,-0.000801875,-0.0187017,-0.00274503,0.504886,0.193593,-1.79115
11.562,-0.000400937,-0.0194663,-0.00423519,0.199742,0.0410366,-1.94387
11.5627,0.000334114,-0.0187017,-0.00580378,0.657396,0.346149,-1.79115
11.5633,0.00187104,-0.0168006,-0.00580378,0.199742,-0.111519,-2.24885
11.564,0.00220516,-0.0164286,-0.00619593,0.199742,0.0410366,-2.24885
11.5647,0.00187104,-0.0168006,-0.00690179,0.657396,0.498705,-1.94387
11.5653,0.00300703,-0.0168006,-0.00650965,0.0471078,-0.111519,-2.24885
11.566,0.00414302,-0.016036,-0.00619593,-0.410671,-0.416632,-1.94387
11.5667,0.00374208,-0.016036,-0.00807824,0.199742,0.651574,-0.875755
11.5673,0.00374208,-0.0152714,-0.00925468,0.504886,0.346149,-1.79115
11.568,0.00487807,-0.0145068,-0.00886253,0.352252,0.0410366,-2.40157
11.5687,0.00527901,-0.0148994,-0.00886253,0.504886,0.193593,-2.09659
11.5693,0.00454396,-0.0152714,-0.00996054,0.199742,0.0410366,-2.24885
11.57,0.00414302,-0.016036,-0.011137,0.352252,0.193593,-1.94387
11.5707,0.00454396,-0.015664,-0.011137,0.352252,0.0410366,-1.79115
11.5713,0.00454396,-0.0141348,-0.0103527,0.199742,-0.264075,-1.79115
11.572,0.00340797,-0.0137422,-0.00996054,0.352252,0.346149,-1.63889
11.5727,0.00300703,-0.0133702,-0.0107448,0.352252,0.193593,-2.09659
11.5733,0.00340797,-0.0129982,-0.011137,0.352252,0.0410366,-2.09659
11.574,0.00300703,-0.0133702,-0.011137,0.0471078,0.346149,-1.79115
11.5747,0.00187104,-0.0129982,-0.011137,-0.410671,0.0410366,-1.79115
11.5753,0.0014701,-0.0129982,-0.0119213,0.199742,0.193593,-1.79115
11.576,0.0014701,-0.0129982,-0.0130193,0.352252,0.346149,-1.94387
11.5767,0.000735052,-0.0133702,-0.0130193,-0.258036,0.193593,-2.09659
11.5773,0.000334114,-0.0133702,-0.0130193,-0.105526,0.346149,-1.79115
11.578,0.000735052,-0.0126056,-0.0126271,0.199742,0.498705,-1.63889
11.5787,0.000735052,-0.011469,-0.0130193,0.199742,0.498705,-2.09659
11.5793,0.000735052,-0.0103118,-0.0130193,0.0471078,0.346149,-1.94387
11.58,0.000735052,-0.00954719,-0.0141957,0.657396,0.193593,-1.79115
11.5807,0.000334114,-0.00954719,-0.0156859,0.657396,0.346149,-1.79115
11.5813,0.000334114,-0.0103118,-0.0152937,0.199742,0.346149,-1.63889
11.582,0.00106917,-0.0107044,-0.0145879,-0.258036,0.193593,-1.79115
11.5827,0.00260609,-0.00993982,-0.0141957,-0.258036,0.0410366,-2.09659
11.5833,0.00220516,-0.00954719,-0.0134114,0.0471078,0.193593,-1.79115
11.584,0.00106917,-0.00917522,-0.0130193,0.352252,0.651574,-1.02847
11.5847,0.000735052,-0.00917522,-0.0126271,0.504886,0.651574,-1.18074
11.5853,0.000334114,-0.00954719,-0.012235,0.352252,0.193593,-1.94387
11.586,-6.68229E-05,-0.00993982,-0.0119213,0.352252,0.498705,-1.94387
11.5867,-0.000801875,-0.0103118,-0.0115291,0.199742,0.651574,-1.48617
11.5873,-0.000400937,-0.0107044,-0.011137,-0.105526,0.0410366,-1.94387
11.588,-0.00160375,-0.0110764,-0.0103527,0.199742,-0.111519,-2.09659
11.5887,-0.0023388,-0.0122336,-0.00996054,0.81003,0.498705,-1.18074
11.5893,-0.0023388,-0.0126056,-0.00925468,0.504886,0.651574,-1.33345
11.59,-0.00193786,-0.0129982,-0.00847038,0.199742,0.193593,-1.79115
11.5907,-0.00193786,-0.0141348,-0.00729394,0.199742,0.0410366,-1.79115
11.5913,-0.00273974,-0.0152714,-0.00650965,0.199742,0.193593,-1.18074
11.592,-0.00273974,-0.0152714,-0.00580378,0.352252,0.346149,-0.723039
11.5927,-0.00273974,-0.016036,-0.00619593,0.199742,0.346149,-1.02847
11.5933,-0.00307385,-0.0168006,-0.00619593,0.199742,0.651574,-1.02847
11.594,-0.00307385,-0.0171932,-0.00580378,0.352252,0.498705,-0.875755
11.5947,-0.00307385,-0.0171932,-0.00619593,0.352252,0.0410366,-1.18074
11.5953,-0.00347479,-0.0179371,-0.00580378,0.352252,0.193593,-1.18074
11.596,-0.00307385,-0.0187017,-0.00501949,0.199742,0.498705,-1.18074
11.5967,-0.00307385,-0.0190944,-0.00580378,0.0471078,0.346149,-1.18074
11.5973,-0.00387573,-0.0194663,-0.00690179,0.504886,0.498705,-1.18074
11.598,-0.00387573,-0.0206236,-0.00729394,0.504886,0.346149,-1.33345
11.5987,-0.00347479,-0.0202309,-0.00690179,-0.105526,0.193593,-1.18074
11.5993,-0.00347479,-0.019859,-0.00501949,0.352252,0.498705,-1.02847
11.6,-0.00347479,-0.0202309,-0.00352933,0.504886,0.498705,-1.33345
11.6007,-0.00347479,-0.0202309,-0.00352933,-0.258036,0.0410366,-1.33345
11.6013,-0.00347479,-0.019859,-0.00352933,-0.258036,0.193593,-0.875755
11.602,-0.00387573,-0.0194663,-0.00352933,-0.105526,0.0410366,-1.18074
11.6027,-0.00427666,-0.0194663,-0.00352933,0.657396,0.193593,-1.02847
11.6033,-0.00427666,-0.0187017,-0.00235288,0.0471078,0.193593,-1.18074
11.604,-0.00461078,-0.0179371,-0.00235288,-0.410671,0.193593,-1.33345
11.6047,-0.00541265,-0.0179371,-0.00156859,0.352252,0.651574,-0.418056
11.6053,-0.00574677,-0.0179371,-0.000470577,0.199742,0.346149,-0.723039
11.606,-0.00574677,-0.0171932,-7.84295E-05,0.199742,0.193593,-1.18074
11.6067,-0.00654864,-0.0175652,-0.000862724,0.504886,0.346149,-0.570773
11.6073,-0.00841968,-0.0175652,-0.00156859,0.504886,0.498705,-0.723039
11.608,-0.00882062,-0.016036,-0.000862724,0.199742,0.193593,-1.02847
11.6087,-0.00808557,-0.0148994,0.000313718,0.352252,-0.111519,-1.02847
11.6093,-0.00808557,-0.0145068,0.000313718,0.504886,0.346149,-0.723039
11.61,-0.00841968,-0.0145068,0.00149016,0.199742,0.651574,-0.875755
11.6107,-0.00922156,-0.0137422,0.00298032,0.0471078,0.498705,-0.570773
11.6113,-0.00955567,-0.0129982,0.00376461,0.0471078,0.193593,-0.570773
11.612,-0.00955567,-0.011841,0.00415676,0.199742,0.0410366,-1.02847
11.6127,-0.00922156,-0.0107044,0.00376461,0.657396,0.651574,-0.875755
11.6133,-0.00922156,-0.00917522,0.00337247,0.657396,1.10924,-0.418056
11.614,-0.00922156,-0.00764602,0.00454891,0.504886,0.80413,-0.875755
11.6147,-0.00995661,-0.00650945,0.00564692,0.504886,0.498705,-0.875755
11.6153,-0.00955567,-0.00421564,0.00682336,0.199742,0.346149,-0.723039
11.616,-0.00955567,-0.00231447,0.00752923,-0.105526,0.193593,-0.570773
11.6167,-0.00995661,-0.00154987,0.00792138,0.0471078,0.193593,-0.723039
11.6173,-0.00995661,-2.06649E-05,0.00870567,0.199742,0.498705,-1.02847
11.618,-0.00922156,0.00111591,0.00988211,0.0471078,0.498705,-1.33345
11.6187,-0.00995661,0.00188051,0.00988211,0.504886,0.498705,-0.875755
11.6193,-0.00995661,0.00303774,0.00988211,0.81003,0.498705,-0.570773
11.62,-0.00955567,0.00456694,0.010588,0.352252,0.346149,-0.723039
11.6207,-0.00955567,0.00607548,0.0121566,0.504886,0.80413,-0.570773
11.6213,-0.00955567,0.00723272,0.0132546,0.657396,0.651574,-0.418056
11.622,-0.00922156,0.00836929,0.0140389,0.352252,0.193593,-0.418056
11.6227,-0.00882062,0.0102911,0.0148232,0.352252,0.498705,-0.723039
11.6233,-0.00922156,0.0117997,0.0159212,0.504886,0.80413,-1.02847
11.624,-0.00882062,0.0133289,0.0174898,0.352252,0.80413,-0.875755
11.6247,-0.00808557,0.0152507,0.0193721,0.199742,0.498705,-0.723039
11.6253,-0.00768463,0.0167592,0.0205485,0.352252,0.346149,-0.570773
11.626,-0.00728369,0.0179165,0.0220387,0.504886,0.346149,-0.418056
11.6267,-0.00614771,0.0201896,0.0224308,0.199742,0.346149,-0.570773
11.6273,-0.00501172,0.0224834,0.0224308,0.504886,0.498705,-0.875755
11.628,-0.00461078,0.0240126,0.0239994,0.962665,0.346149,-0.723039
11.6287,-0.00387573,0.0247772,0.0262739,0.657396,0.346149,-0.418056
11.6293,-0.00307385,0.0263064,0.0258817,0.199742,0.498705,-0.875755
11.63,-0.00307385,0.0282076,0.0254896,0.199742,0.498705,-1.18074
11.6307,-0.0023388,0.0301088,0.0270582,0.657396,0.498705,-0.723039
11.6313,-0.000400937,0.0327952,0.0273719,0.352252,0.346149,-1.02847
11.632,0.000334114,0.0350684,0.0273719,0.352252,0.498705,-1.18074
11.6327,0.000334114,0.0362256,0.0285483,0.657396,0.498705,-0.875755
11.6333,0.000735052,0.0381268,0.0289405,0.199742,0.193593,-1.02847
11.634,0.00187104,0.0411852,0.0297248,0.352252,0.346149,-1.18074
11.6347,0.00260609,0.0438509,0.0316071,0.962665,0.193593,-0.723039
11.6353,0.00374208,0.0453801,0.0316071,0.504886,0.0410366,-1.18074
11.636,0.00374208,0.0465167,0.0323914,0.0471078,0.193593,-1.79115
11.6367,0.00340797,0.0480459,0.0338815,0.504886,0.346149,-1.33345
11.6373,0.00374208,0.0495751,0.0342737,0.504886,0.193593,-1.33345
11.638,0.00414302,0.0514763,0.0342737,0.199742,0.346149,-1.48617
11.6387,0.00374208,0.0530055,0.035058,0.504886,0.498705,-1.48617
11.6393,0.00300703,0.0537701,0.036156,0.504886,0.498705,-1.33345
11.64,0.00260609,0.0533775,0.0369403,0.352252,0.346149,-0.875755
11.6407,0.00260609,0.0537701,0.0377246,0.504886,0.346149,-0.875755
11.6413,0.00187104,0.0530055,0.0377246,0.504886,0.498705,-1.18074
11.642,0.000735052,0.0537701,0.0373324,0.504886,0.346149,-1.33345
11.6427,-0.000400937,0.0552993,0.0377246,0.504886,0.80413,-1.02847
11.6433,-0.000400937,0.0545347,0.0373324,0.657396,0.498705,-1.33345
11.644,-0.000801875,0.0533775,0.0373324,0.504886,0.0410366,-1.33345
11.6447,-0.00160375,0.0533775,0.0365481,0.504886,0.498705,-1.02847
11.6453,-0.00160375,0.0530055,0.0357638,0.504886,0.80413,-1.48617
11.646,-0.00120281,0.0514763,0.036156,0.199742,0.498705,-1.63889
11.6467,-0.00160375,0.0499471,0.0354501,0.199742,0.498705,-1.48617
11.6473,-0.00193786,0.0491825,0.0346658,0.504886,0.346149,-1.63889
11.648,-0.00160375,0.0488105,0.0342737,0.81003,0.346149,-1.48617
11.6487,-0.000801875,0.0488105,0.0342737,0.504886,0.346149,-1.33345
11.6493,-0.000801875,0.0484385,0.0342737,0.199742,0.498705,-1.48617
11.65,-0.00120281,0.0480459,0.0334894,0.504886,0.651574,-1.48617
11.6507,-0.00120281,0.0476739,0.0327051,0.199742,0.193593,-2.09659
11.6513,-0.000400937,0.0472813,0.0312149,0.352252,0.498705,-1.79115
11.652,-6.68229E-05,0.0465167,0.0289405,1.11517,1.10924,-1.02847
11.6527,0.000735052,0.0457521,0.0273719,0.352252,0.346149,-1.48617
11.6533,0.0014701,0.0449875,0.0258817,-0.105526,0.0410366,-1.79115
11.654,0.0014701,0.0442229,0.0247053,0.81003,0.651574,-1.33345
11.6547,0.000334114,0.0427144,0.0236073,1.26781,0.80413,-1.02847
11.6553,0.000735052,0.0427144,0.0239994,0.657396,0.193593,-1.18074
11.656,0.00187104,0.0430863,0.0239994,0.199742,0.193593,-1.48617
11.6567,0.00187104,0.0419498,0.0220387,0.199742,0.193593,-1.94387
11.6573,0.00106917,0.0400279,0.0205485,0.352252,0.193593,-1.79115
11.658,0.00106917,0.039656,0.0201564,0.657396,0.651574,-1.63889
11.6587,0.0014701,0.0385194,0.0193721,0.504886,0.651574,-1.94387
11.6593,0.0014701,0.0369902,0.0178819,0.0471078,0.193593,-1.94387
11.66,0.0014701,0.0365976,0.0170976,0.657396,0.498705,-1.48617
11.6607,0.00106917,0.035833,0.0163133,0.81003,0.346149,-1.63889
11.6613,0.000735052,0.0350684,0.0140389,0.504886,0.346149,-1.63889
11.662,0.000334114,0.0339318,0.0125487,0.352252,0.498705,-1.79115
11.6627,-0.000400937,0.0320306,0.0117644,-0.258036,0.0410366,-2.40157
11.6633,-0.00120281,0.0301088,0.00988211,0.199742,0.498705,-1.79115
11.664,-0.000801875,0.0289722,0.00792138,0.504886,0.651574,-1.33345
11.6647,-0.00120281,0.0282076,0.00721551,0.352252,0.193593,-1.63889
11.6653,-0.00193786,0.0263064,0.00525477,0.81003,0.346149,-1.79115
11.666,-0.0023388,0.0244053,0.00337247,0.657396,0.498705,-1.79115
11.6667,-0.0023388,0.023248,0.00149016,0.199742,0.346149,-1.63889
11.6673,-0.0023388,0.0221115,-0.000862724,0.0471078,0.498705,-1.63889
11.668,-0.0023388,0.0205822,-0.00274503,-0.105526,0.498705,-1.94387
11.6687,-0.0023388,0.0182884,-0.00462734,0.352252,0.80413,-1.94387
11.6693,-0.00273974,0.0163873,-0.00619593,0.504886,0.498705,-1.79115
11.67,-0.00307385,0.0148581,-0.00729394,0.199742,0.0410366,-1.94387
11.6707,-0.0023388,0.0133289,-0.00768609,0.352252,0.346149,-1.79115
11.6713,-0.00160375,0.0125643,-0.00807824,0.504886,0.346149,-1.63889
11.672,-0.00193786,0.0110351,-0.00996054,0.352252,0.193593,-1.79115
11.6727,-0.0023388,0.00836929,-0.0115291,0.0471078,0.0410366,-1.94387
11.6733,-0.0023388,0.00607548,-0.0119213,0.352252,0.0410366,-1.63889
11.674,-0.00193786,0.00493891,-0.012235,0.504886,0.346149,-1.18074
11.6747,-0.00193786,0.00340971,-0.0130193,0.199742,0.193593,-1.79115
11.6753,-0.0023388,0.00188051,-0.0134114,0.199742,0.0410366,-1.63889
11.676,-0.00273974,0.000743937,-0.0138036,0.504886,0.498705,-1.18074
11.6767,-0.0023388,-0.00115723,-0.0145879,0.504886,0.80413,-1.48617
11.6773,-0.00160375,-0.00268644,-0.0152937,0.0471078,0.651574,-1.94387
11.678,-0.00193786,-0.00382301,-0.0168623,0.199742,0.346149,-1.94387
11.6787,-0.00273974,-0.00574484,-0.0179603,0.352252,0.193593,-1.63889
11.6793,-0.00387573,-0.00688141,-0.0187446,0.0471078,0.193593,-1.79115
11.68,-0.00387573,-0.00764602,-0.020627,0.0471078,0.498705,-1.94387
11.6807,-0.00387573,-0.00954719,-0.0218034,0.657396,0.80413,-1.33345
11.6813,-0.00427666,-0.0110764,-0.0225877,0.504886,0.498705,-1.18074
11.682,-0.00501172,-0.011841,-0.0225877,0.0471078,0.0410366,-1.79115
11.6827,-0.00541265,-0.0133702,-0.0229798,0.352252,-0.264075,-1.48617
11.6833,-0.00541265,-0.0145068,-0.0232936,0.504886,-0.111519,-1.48617
11.684,-0.00574677,-0.015664,-0.0236857,0.0471078,0.193593,-1.79115
11.6847,-0.00694958,-0.0179371,-0.0232936,0.352252,0.498705,-1.48617
11.6853,-0.00808557,-0.019859,-0.0240778,-0.105526,0.498705,-1.63889
11.686,-0.00841968,-0.0209955,-0.0240778,0.0471078,0.498705,-1.79115
11.6867,-0.00882062,-0.0217601,-0.02447,0.504886,0.346149,-1.48617
11.6873,-0.0103575,-0.024054,-0.0240778,-0.105526,0.193593,-1.94387
11.688,-0.0107585,-0.0255832,-0.0229798,0.199742,0.193593,-2.09659
11.6887,-0.0107585,-0.0271124,-0.0225877,0.504886,0.193593,-1.48617
11.6893,-0.0107585,-0.0290135,-0.0214112,0.504886,0.651574,-1.33345
11.69,-0.0110926,-0.0301501,-0.0199211,0.0471078,0.498705,-1.79115
11.6907,-0.0118945,-0.0313073,-0.0191368,0.199742,0.193593,-1.63889
11.6913,-0.0110926,-0.0328159,-0.0183525,0.504886,0.498705,-1.18074
11.692,-0.0110926,-0.0343451,-0.0176466,0.504886,0.651574,-1.18074
11.6927,-0.0114935,-0.0355023,-0.0168623,0.657396,0.80413,-1.18074
11.6933,-0.00955567,-0.0358743,-0.0156859,-0.105526,0.0410366,-1.94387
11.694,-0.00841968,-0.0362669,-0.0156859,-0.105526,-0.111519,-1.79115
11.6947,-0.00808557,-0.0374035,-0.0152937,0.352252,0.498705,-1.18074
11.6953,-0.00768463,-0.0377755,-0.0149016,0.0471078,0.346149,-1.63889
11.696,-0.00694958,-0.0385401,-0.0138036,0.0471078,0.193593,-1.79115
11.6967,-0.00614771,-0.0389327,-0.012235,0.199742,0.498705,-1.18074
11.6973,-0.00614771,-0.0396973,-0.011137,0.0471078,0.498705,-0.875755
11.698,-0.00574677,-0.0393047,-0.0103527,-0.105526,0.193593,-1.18074
11.6987,-0.00541265,-0.0385401,-0.00925468,-0.105526,0.0410366,-1.18074
11.6993,-0.00501172,-0.0393047,-0.00847038,0.199742,0.498705,-0.875755
11.7,-0.00541265,-0.0400693,-0.00925468,0.199742,0.346149,-1.33345
11.7007,-0.00541265,-0.0404619,-0.00886253,0.0471078,0.0410366,-1.63889
